1999-01-15 00:00:00	 107	 3	
 -144.547897	4.562357  	  4.562357
 -153.432846	4.641539  	  4.641539
 -162.659622	4.717411  	  4.717411
 -172.237350	4.789754  	  4.789754
 -182.175354	4.861295  	  4.861295
 -192.483139	4.931099  	  4.931099
 -203.170441	4.999297  	  4.999297
 -214.247162	5.065337  	  5.065337
 -225.723404	5.134419  	  5.134419
 -237.609467	5.195964  	  5.195964
 -249.915848	5.255168  	  5.255168
 -262.653229	5.310576  	  5.310576
 -275.832520	5.363018  	  5.363018
 -289.464783	5.411529  	  5.411529
 -303.561310	5.453015  	  5.453015
 -318.133545	5.492291  	  5.492291
 -333.193146	5.526789  	  5.526789
 -348.751953	5.559783  	  5.559783
 -364.821960	5.588268  	  5.588268
 -381.415436	5.615328  	  5.615328
 -398.544708	5.638755  	  5.638755
 -416.222321	5.659690  	  5.659690
 -434.461060	5.678932  	  5.678932
 -453.273773	5.696156  	  5.696156
 -472.673492	5.711853  	  5.711853
 -492.673462	5.726317  	  5.726317
 -513.286987	5.739878  	  5.739878
 -534.527588	5.752795  	  5.752795
 -556.408875	5.765325  	  5.765325
 -578.944580	5.776690  	  5.776690
 -602.148621	5.787369  	  5.787369
 -626.034912	5.797803  	  5.797803
 -650.617554	5.807709  	  5.807709
 -675.910706	5.817256  	  5.817256
 -701.928650	5.826530  	  5.826530
 -728.685608	5.835557  	  5.835557
 -756.196045	5.844419  	  5.844419
 -784.474304	5.853428  	  5.853428
 -813.534851	5.862280  	  5.862280
 -843.392151	5.871347  	  5.871347
 -874.060669	5.880654  	  5.880654
 -905.554810	5.890329  	  5.890329
 -937.889099	5.899909  	  5.899909
 -971.077881	5.909980  	  5.909980
-1005.135498	5.920471  	  5.920471
-1040.076294	5.931760  	  5.931760
-1075.914307	5.943371  	  5.943371
-1112.663696	5.956249  	  5.956249
-1150.338379	5.969344  	  5.969344
-1188.952148	5.983548  	  5.983548
-1228.518799	5.998584  	  5.998584
-1269.051758	6.014736  	  6.014736
-1310.564209	6.031533  	  6.031533
-1353.069336	6.048942  	  6.048942
-1396.579956	6.067784  	  6.067784
-1441.108643	6.087111  	  6.087111
-1486.667847	6.108330  	  6.108330
-1533.269409	6.129892  	  6.129892
-1580.925171	6.152667  	  6.152667
-1629.646606	6.176192  	  6.176192
-1679.444824	6.201131  	  6.201131
-1730.330322	6.226458  	  6.226458
-1782.313599	6.252555  	  6.252555
-1835.404541	6.278239  	  6.278239
-1889.612671	6.303729  	  6.303729
-1944.947144	6.328566  	  6.328566
-2001.416626	6.353235  	  6.353235
-2059.029053	6.376166  	  6.376166
-2117.792480	6.398256  	  6.398256
-2177.714111	6.419318  	  6.419318
-2238.800293	6.439601  	  6.439601
-2301.057617	6.458183  	  6.458183
-2364.491699	6.475899  	  6.475899
-2429.107666	6.492837  	  6.492837
-2494.910156	6.509205  	  6.509205
-2561.903076	6.525507  	  6.525507
-2630.089844	6.539521  	  6.539521
-2699.473633	6.554799  	  6.554799
1999-04-15 00:00:00	 107	 3	
   -1.018237	0.6452411 	 0.6452411
   -3.165747	0.6400334 	 0.6400334
   -5.464963	0.6272658 	 0.6272658
   -7.920377	0.6145849 	 0.6145849
  -10.536604	0.6076347 	 0.6076347
  -13.318384	0.6131217 	 0.6131217
  -16.270586	0.6380767 	 0.6380767
  -19.398211	0.6898018 	 0.6898018
  -22.706392	0.7724302 	 0.7724302
  -26.200399	0.8880689 	 0.8880689
  -29.885643	1.0396909 	 1.0396909
  -33.767673	1.2266522 	 1.2266522
  -37.852192	1.4439732 	 1.4439732
  -42.145039	1.6855685 	 1.6855685
  -46.652210	1.9485582 	 1.9485582
  -51.379860	2.2263165 	 2.2263165
  -56.334286	2.5063956 	 2.5063956
  -61.521957	2.7813632 	 2.7813632
  -66.949493	3.0496175 	 3.0496175
  -72.623688	3.3050324 	 3.3050324
  -78.551498	3.5417971 	 3.5417971
  -84.740044	3.7540359 	 3.7540359
  -91.196632	3.9389471 	 3.9389471
  -97.928726	4.0998675 	 4.0998675
 -104.943977	4.2407949 	 4.2407949
 -112.250206	4.3654612 	 4.3654612
 -119.855431	4.4798852 	 4.4798852
 -127.767838	4.5841401 	 4.5841401
 -135.995804	4.6803374 	 4.6803374
 -144.547897	4.7690658 	 4.7690658
 -153.432846	4.8517524 	 4.8517524
 -162.659622	4.9301229 	 4.9301229
 -172.237350	5.0045865 	 5.0045865
 -182.175354	5.0757872 	 5.0757872
 -192.483139	5.1438067 	 5.1438067
 -203.170441	5.2075338 	 5.2075338
 -214.247162	5.2665402 	 5.2665402
 -225.723404	5.3240929 	 5.3240929
 -237.609467	5.3735272 	 5.3735272
 -249.915848	5.4187965 	 5.4187965
 -262.653229	5.4599109 	 5.4599109
 -275.832520	5.4984529 	 5.4984529
 -289.464783	5.5331520 	 5.5331520
 -303.561310	5.5624964 	 5.5624964
 -318.133545	5.5896553 	 5.5896553
 -333.193146	5.6132478 	 5.6132478
 -348.751953	5.6356887 	 5.6356887
 -364.821960	5.6550539 	 5.6550539
 -381.415436	5.6738765 	 5.6738765
 -398.544708	5.6903537 	 5.6903537
 -416.222321	5.7053142 	 5.7053142
 -434.461060	5.7196620 	 5.7196620
